A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
1911,-1.2,-0.2,0.1,1.5,0.8,0.2,-2.6,good
1912,-0.8,-2.3,0.1,1.9,-0.5,0.9,-1.3,bad
1913,1.6,0.7,-0.6,0.1,3.5,-1.8,0.0,bad
1914,2.5,-4.5,-1.0,2.6,5.0,-2.0,1.3,good
1915,-1.0,0.6,-3.6,1.2,-1.1,0.3,-1.5,bad
1916,-0.1,0.1,0.6,-0.4,-0.5,1.9,1.1,good
1917,-0.5,-1.5,0.5,-0.7,2.0,-2.2,0.5,good
1918,-0.6,-0.9,1.2,-0.2,3.5,-2.9,3.6,good
1919,-0.7,-5.3,5.9,1.2,2.3,1.6,0.9,good
1920,-0.8,-2.1,-1.9,1.5,-1.1,-0.4,0.5,good
1921,-3.4,-2.6,3.2,2.0,3.1,-0.4,0.6,good
1922,1.5,-0.5,-2.3,1.0,-1.4,-0.6,-1.6,bad
1923,-2.1,-0.4,3.0,1.2,0.5,-0.1,1.4,good
1924,0.9,0.2,-0.2,0.1,2.9,-1.8,2.0,good
1925,-0.1,-0.9,1.0,-0.2,1.7,-2.2,0.5,bad
1926,0.9,-3.1,-0.2,2.5,0.8,-1.9,0.4,good
1927,-2.5,-0.5,-0.2,-1.9,0.7,-1.9,-1.4,good
1928,-3.5,-2.5,1.5,-0.0,1.8,2.5,-2.8,bad
1929,-1.4,-0.3,0.7,1.4,-1.7,-1.4,1.0,bad
1930,0.9,-2.7,0.9,0.8,1.6,-1.6,3.4,good
1931,2.4,-1.6,-3.3,3.0,-4.7,4.6,-7.0,bad
1932,-1.1,-1.8,0.5,-2.2,4.8,-2.3,2.1,good
1933,-1.4,-1.8,2.7,-0.9,0.3,1.4,-0.4,good
1934,1.7,-3.5,-3.3,-0.4,3.3,2.6,1.7,bad
1935,-0.7,-1.3,3.1,-2.2,0.5,1.7,-1.5,good
1936,-2.2,0.3,-1.3,0.0,-2.1,2.2,0.7,bad
1937,-0.3,1.6,-0.1,-0.6,0.7,-1.8,-0.2,good
1938,0.8,-2.4,-3.3,0.4,2.0,1.9,2.6,bad
1939,-0.7,-0.6,-0.6,1.2,1.1,-0.4,1.0,bad
1940,1.1,0.9,-4.1,2.1,-2.0,0.9,-0.8,bad
1941,2.5,-3.5,2.9,3.7,-4.4,-4.0,-0.9,bad
1942,1.3,-1.2,0.3,0.8,-0.4,-1.0,1.5,good
1943,0.8,-0.8,-0.2,1.2,-1.4,-0.5,-2.1,bad
1944,-0.9,-0.0,0.3,1.7,0.1,0.5,0.2,good
1945,0.9,-2.8,-1.5,2.6,-2.5,-1.3,-3.2,bad
1946,2.2,0.4,-2.2,1.6,-0.6,0.4,0.6,good
1947,3.7,-3.1,-3.1,1.9,1.9,1.0,1.4,good
1948,1.6,1.9,-1.6,1.3,-1.1,-0.4,0.4,good
1949,-0.6,-0.9,-0.5,1.4,0.8,0.0,1.7,bad
1950,-0.9,0.1,-3.4,-1.5,0.3,4.8,-0.3,bad
1951,-1.6,-2.2,-1.4,1.4,-0.6,2.0,2.5,bad
1952,0.0,1.4,-0.2,1.5,-2.9,-1.4,-0.4,good
1953,-0.3,-1.7,-1.7,1.8,0.9,1.7,1.3,bad
1954,0.5,-0.0,-4.0,0.8,1.1,4.0,0.6,bad
1955,-3.6,-2.9,0.9,1.1,4.2,3.1,4.4,bad
1956,-3.3,0.1,1.2,2.3,-1.0,0.2,2.5,bad
1957,0.6,-4.3,3.2,1.7,1.9,0.9,-1.4,good
1958,-2.8,-0.7,0.7,0.3,2.7,0.1,2.9,bad
1959,-3.2,-0.1,-0.2,2.2,-1.5,3.4,0.0,bad
1960,-1.3,-1.9,1.6,1.5,-0.6,1.8,-0.0,good
1961,-2.6,0.7,0.6,1.5,2.3,-1.1,-1.5,good
1962,-1.0,0.5,-1.5,1.9,2.4,0.6,-1.8,good
1963,-0.6,-0.9,2.4,2.3,0.6,0.6,-0.1,good
1964,-0.4,-1.9,0.7,0.8,-0.5,2.7,0.1,good
1965,-1.1,-1.5,-0.4,1.4,1.7,0.2,2.4,bad
1966,-4.3,0.8,2.0,0.7,1.1,-0.9,-1.9,good
1967,1.3,-3.8,-2.5,-0.5,2.1,0.2,-1.9,good
1968,-2.9,-0.6,-1.2,1.2,-0.3,1.5,-1.1,bad
1969,-2.7,-2.4,4.1,0.6,0.6,0.5,-0.9,good
1970,-0.5,0.9,-3.1,-0.1,-2.3,3.8,-0.1,good
1971,-2.4,0.2,-1.4,-0.7,0.9,2.4,-0.8,bad
1972,-1.2,-2.0,2.4,1.3,0.6,0.8,2.5,good
1973,0.9,-0.8,-3.5,1.0,-1.8,4.8,-6.5,bad
1974,-1.4,-0.5,0.3,0.8,1.1,0.5,-0.5,bad
1975,-3.6,-1.4,2.5,2.4,-0.6,-0.1,1.3,bad
1976,-1.5,0.2,-0.9,1.1,-0.7,1.8,1.2,bad
1977,-2.7,-0.1,0.1,2.6,-3.4,2.1,-3.5,bad
1978,-0.7,-1.2,1.0,2.1,2.9,0.7,-2.3,good
1979,-3.6,1.1,1.5,-1.7,1.3,0.3,-2.1,good
1980,0.3,-2.4,0.7,3.3,3.2,0.2,-0.3,good
1981,-1.7,-4.6,4.9,-0.8,1.5,2.2,1.3,good
1982,-1.5,-2.8,1.1,0.1,-0.3,-0.9,4.8,bad
1983,-0.2,-3.6,0.8,2.6,2.4,1.5,-3.2,good
1984,-1.5,-0.4,-4.5,0.0,-1.1,5.0,-0.4,bad
1985,-1.9,-2.3,2.7,1.3,0.1,1.5,1.5,good
1986,1.2,-1.9,2.4,0.3,0.5,1.3,-1.5,good
1987,-3.9,-0.7,3.1,2.0,3.3,-1.5,0.4,good
1988,1.3,0.1,-1.0,1.1,0.1,-1.1,-0.6,bad
1989,0.5,-2.9,-0.6,0.7,-0.1,-0.9,-0.4,good
1990,-1.4,-1.2,-0.5,2.6,2.5,0.4,0.4,good
1991,-2.8,-0.0,0.8,-1.5,1.5,1.0,-2.7,good
1992,-2.6,-0.0,0.9,-0.1,-0.0,1.1,1.5,good
1993,1.1,0.7,-0.4,1.3,3.5,-2.6,1.9,good
1994,-3.4,1.7,0.1,1.7,3.6,-2.2,-2.1,good
1995,-0.7,0.2,-0.1,-2.6,0.7,-0.5,1.4,good
1996,-0.9,-3.7,4.9,1.3,1.9,0.6,0.6,good
1997,-3.3,1.4,0.4,-0.6,0.8,-0.4,-1.1,good
1998,-1.3,-0.2,0.4,2.2,1.2,0.2,0.7,good
1999,2.4,-1.0,-3.6,-0.3,4.1,1.0,-0.3,bad
2000,-1.1,-1.0,-1.1,0.2,-0.8,0.3,-2.7,bad
2001,-6.9,-0.6,3.6,-0.8,3.1,-1.9,-2.1,good
2002,5.4,-4.0,-4.0,1.6,2.1,3.2,4.9,good
2003,0.4,2.6,0.5,0.9,1.3,-2.7,2.6,good
2004,0.4,-1.4,1.3,0.9,1.7,-2.8,1.8,good
2005,-0.1,0.7,-1.8,0.7,1.1,1.6,-3.5,bad
2006,-3.7,0.6,-0.3,2.2,5.0,-2.0,-2.0,good
2007,-1.8,-0.2,0.4,0.8,1.0,-0.9,2.2,bad
2008,-1.9,-1.2,-3.6,1.1,-2.7,2.3,-2.2,bad
2009,-0.3,-0.8,1.0,1.2,1.7,-0.9,0.1,bad
2010,-0.5,-1.6,1.4,1.6,0.7,1.0,1.0,good
2011,1.5,-3.4,-2.6,2.7,2.0,-0.5,1.8,good
2012,0.1,-4.1,1.6,1.0,-1.4,0.5,-2.9,bad
2013,1.6,-0.3,-5.3,0.6,2.2,2.4,-1.4,bad
2014,-0.6,-4.4,-0.3,-1.6,5.1,-1.7,1.5,good
2015,0.5,-2.9,-0.3,0.7,-2.9,-0.0,-3.0,bad
2016,-2.3,-0.4,-2.4,1.7,1.1,1.4,-1.8,bad
2017,-0.9,-2.0,3.5,3.8,-4.9,-5.6,-1.1,bad
2018,-1.6,-1.5,-1.7,0.3,2.1,3.3,-0.6,bad
2019,0.2,-1.2,-2.8,1.0,1.7,2.4,0.3,bad
2020,1.2,-2.3,-0.5,2.9,0.9,2.7,-0.2,good
2021,1.6,-1.9,0.7,1.0,-0.9,3.3,0.9,good
2022,3.7,-2.6,1.5,1.7,-1.7,-1.7,-0.5,bad
2023,2.3,-3.9,-1.2,3.8,0.9,-1.0,2.5,good
2024,-0.1,-1.1,-2.1,3.1,-2.9,3.3,-1.4,bad
2025,-3.5,0.5,-0.3,0.0,-3.1,-2.1,-1.7,good
2026,-1.8,-2.9,0.3,0.3,2.4,1.8,1.2,bad
2027,3.0,-0.8,-3.0,-0.3,1.9,1.5,0.4,good
2028,-2.0,-2.3,-0.2,-0.5,5.8,0.8,4.4,bad
2029,-1.6,1.2,1.0,-0.2,-0.6,0.1,-0.5,good
2030,-4.8,2.3,0.8,-0.8,1.5,-1.1,-2.4,good
2031,3.2,0.7,-1.7,4.5,1.4,-1.0,4.8,good
2032,1.1,-0.9,0.1,-2.1,2.1,-0.7,1.2,good
2033,0.2,-2.1,-3.9,2.2,-0.8,1.3,-3.2,bad
2034,-0.6,-0.5,0.3,1.0,1.3,0.7,-2.3,good
2035,-5.9,1.0,0.5,0.9,3.6,-1.7,-1.4,good
2036,-0.6,-1.9,1.5,0.5,-3.6,-1.0,-1.4,bad
2037,1.6,-0.9,-3.7,2.4,-1.3,1.0,0.3,good
2038,3.9,-1.6,-4.3,-0.3,6.3,-0.2,1.9,bad
2039,1.5,-2.2,-1.0,2.5,-1.3,-0.6,-1.7,bad
2040,-0.5,-2.4,-1.4,1.4,2.1,-2.0,-0.1,good
2041,-4.4,-3.3,-0.9,-2.1,-1.3,5.9,-3.5,bad
2042,-3.4,-0.5,1.0,-1.8,0.1,2.0,-1.7,bad
2043,-0.7,-2.0,-1.0,0.1,1.1,1.1,2.0,bad
2044,-3.9,0.5,-2.4,-0.3,1.5,2.5,-2.4,bad
2045,-0.6,4.4,0.2,3.3,-1.5,-3.3,2.7,good
2046,-2.1,-1.5,-0.5,1.4,0.7,1.3,3.6,bad
2047,-2.5,-2.4,0.7,0.5,-0.9,0.5,-3.2,bad
2048,-1.9,-3.7,4.5,1.3,2.6,0.2,-0.3,good
2049,-0.9,1.5,-3.3,0.9,-1.3,2.6,2.4,bad
2050,-1.3,-0.0,0.6,0.9,1.4,-0.6,-1.0,bad
2051,-2.2,-3.1,-0.7,-0.9,-0.9,2.9,-4.2,bad
2052,0.2,-0.7,-2.2,1.9,-1.3,0.9,-0.3,bad
2053,0.3,-2.0,1.9,0.5,1.7,1.3,-0.4,bad
2054,-1.8,-2.6,2.7,0.4,3.0,1.3,-3.1,good
2055,-0.6,3.3,-4.6,-1.0,-1.2,2.6,-3.0,good
2056,-0.8,1.4,-1.1,1.4,-0.5,0.8,2.3,bad
2057,-2.6,1.9,-0.7,2.0,2.0,-1.2,-2.5,good
2058,-0.5,-3.3,3.1,1.3,0.3,1.8,0.3,good
2059,1.3,0.7,-2.6,1.4,-0.0,-0.6,-0.3,bad
2060,1.8,0.5,-1.0,-1.0,4.3,-2.9,1.8,bad
2061,-1.4,1.3,2.7,0.2,1.0,0.4,3.3,bad
2062,-1.6,2.1,-1.7,0.8,-1.0,0.2,1.5,bad
2063,-1.2,0.5,-0.9,0.6,-0.3,0.6,-1.2,bad
2064,0.1,-3.3,3.9,1.2,1.3,1.2,-0.8,good
2065,-0.0,-2.0,-3.7,1.0,-2.5,2.5,-2.4,bad
2066,0.7,1.0,-1.3,2.6,-0.1,0.7,1.1,good
2067,2.3,-3.5,-2.5,0.7,1.0,0.4,-2.0,good
2068,-1.0,-0.1,0.6,1.4,0.3,-1.4,0.3,bad
2069,-0.8,-2.2,1.9,1.1,-0.2,1.9,-0.1,good
2070,-1.1,-0.7,0.1,0.4,-0.7,-2.0,-0.2,good
2071,-2.0,-1.7,2.6,0.7,0.8,0.9,0.3,good
2072,0.1,-0.8,-4.7,-1.7,3.9,2.0,0.2,bad
2073,-0.4,-2.0,-1.2,0.5,0.1,1.4,-0.1,bad
2074,0.9,-0.9,0.4,1.1,-3.2,-1.8,-0.6,bad
2075,-2.3,-2.9,-1.1,0.6,-2.0,2.5,-3.0,bad
2076,-1.8,-1.2,1.5,1.4,0.4,0.4,1.1,good
2077,-2.5,-1.9,2.7,1.9,1.1,0.3,-0.4,good
2078,-0.2,-0.5,0.4,0.1,1.8,0.4,-4.5,good
2079,1.1,-2.8,-0.3,1.8,-4.7,-0.3,-1.1,bad
2080,-2.9,0.1,2.6,1.6,0.8,0.1,0.2,good
2081,1.6,-1.3,-2.5,2.2,-1.6,0.7,-1.0,bad
2082,1.2,-1.6,-2.5,2.0,-1.0,1.5,-1.5,bad
2083,-0.7,-0.5,-2.4,3.1,-0.3,-1.8,0.1,good
2084,-4.9,-0.4,1.2,-1.4,0.8,0.6,-2.1,good
2085,-2.0,-1.3,2.5,-0.1,-0.1,1.8,1.9,good
2086,-3.3,-0.7,-1.0,-1.6,-1.4,1.4,-3.1,bad
2087,1.7,-2.4,-0.5,-1.8,1.0,0.6,1.4,good
2088,-2.6,0.1,-2.9,-0.6,-0.9,3.7,-0.6,bad
2089,-1.9,-1.1,-3.2,0.8,-1.9,2.0,-2.2,bad
2090,-1.8,0.9,-2.4,0.7,-1.5,2.0,0.8,bad
2091,-0.0,-3.6,-1.1,2.1,-2.0,0.4,-3.5,bad
2092,-2.6,-3.0,3.8,-0.1,1.8,0.4,-3.4,good
2093,1.8,2.6,-2.2,1.3,0.6,0.0,3.3,good
2094,-0.6,2.0,-2.9,0.5,0.2,1.9,2.2,bad
2095,-1.5,-2.3,0.2,2.3,-2.4,-0.1,-1.5,bad
2096,-1.9,-1.5,2.0,-1.9,-0.7,3.4,-1.4,good
2097,-2.4,0.5,0.6,-1.1,1.2,-0.2,-4.1,good
2098,2.6,-0.6,-5.6,0.4,-0.7,2.9,-4.1,bad
2099,-1.7,0.3,0.8,1.5,1.6,0.7,-1.1,good
2100,-1.5,-0.1,-4.1,2.2,-0.9,3.5,0.6,bad
2101,-0.9,0.8,-0.6,0.8,2.5,-0.8,-3.6,good
2102,0.0,-0.8,-4.8,1.1,-3.0,2.7,-1.0,bad
2103,0.5,-3.0,-1.6,0.4,1.9,3.0,-3.0,bad
2104,-0.7,-1.5,0.2,-0.2,0.5,-1.8,0.6,good
2105,-1.7,-1.2,-0.9,0.9,-2.1,0.0,-2.2,bad
2106,-0.5,4.1,-0.1,3.4,-1.2,-3.8,-0.4,good
2107,-3.6,-0.3,0.3,-0.7,1.0,4.6,1.1,bad
2108,-1.0,-1.5,2.2,1.6,0.7,0.7,-1.4,good
2109,-0.1,-1.7,1.4,0.3,2.0,1.0,-3.4,good
2110,-1.1,-0.8,-1.0,3.9,-0.5,-1.2,-0.8,bad
2111,-0.7,-1.6,-2.5,2.8,-3.1,2.5,0.5,bad
2112,-0.5,-0.7,0.8,0.1,-0.5,1.8,-0.9,good
2113,-1.2,-1.2,-1.2,2.8,1.8,-2.9,0.9,good
2114,-0.3,-2.6,0.3,0.3,-1.8,0.2,-2.7,bad
2115,-1.8,-2.0,-2.1,0.1,4.6,2.0,4.4,bad
2116,1.1,0.2,-2.0,2.5,-2.6,-0.2,-1.9,bad
2117,1.2,-4.5,3.4,0.8,0.5,2.8,-0.6,good
2118,-0.8,-1.1,-2.4,-1.5,5.8,-0.3,2.3,bad
2119,-2.9,-2.4,4.2,1.0,1.3,0.3,0.1,good
2120,4.8,-5.2,-1.2,1.0,4.8,0.3,2.6,good
2121,-0.7,-2.8,3.9,2.6,3.0,0.3,0.4,good
2122,-4.4,0.8,0.9,-0.3,1.3,-0.5,-1.1,good
2123,-2.6,-0.2,2.5,-1.9,-1.4,2.4,1.4,bad
2124,0.3,-0.9,-1.9,2.2,0.4,0.0,-1.4,bad
2125,-1.6,-1.2,0.2,-0.2,-0.8,1.0,-1.6,bad
2126,-2.3,-0.6,2.6,1.5,1.4,-3.4,6.3,bad
2127,-1.5,-0.4,-2.6,1.0,0.6,2.0,-1.4,bad
2128,-0.8,-0.2,-3.1,1.9,-0.5,2.2,0.1,bad
2129,-1.9,0.5,2.4,-2.5,0.3,1.3,-2.0,good
2130,0.1,-1.0,-0.9,3.0,0.2,1.9,0.8,good
2131,2.6,0.1,-0.4,1.4,0.9,-0.7,2.3,good
2132,1.0,-1.0,-0.2,2.0,-2.1,-0.0,1.1,bad
2133,0.3,-2.8,0.3,1.4,-0.4,-0.3,-2.9,bad
2134,-1.5,0.6,-4.0,1.1,-2.3,2.0,0.2,bad
2135,0.9,-2.0,-1.0,2.0,0.6,3.1,1.2,good
2136,-1.2,-0.5,0.6,0.8,1.6,0.5,-2.1,good
2137,-1.3,-2.0,-1.6,2.0,0.5,1.2,-2.7,bad
2138,-0.1,-0.5,-2.3,1.4,0.1,-1.1,-2.2,good
2139,-0.6,0.7,-0.9,1.9,-0.9,0.9,2.2,bad
2140,-1.5,-2.5,-0.8,0.8,-1.2,1.1,-3.3,bad
2141,2.3,-2.0,-1.5,-0.0,-1.5,4.3,-0.8,good
2142,3.7,-1.4,-0.5,2.8,1.8,-0.9,4.1,good
2143,2.9,0.0,-0.3,1.5,-2.3,-0.9,1.9,bad
2144,0.2,-1.4,-3.6,-0.5,3.1,2.7,0.2,bad
2145,1.7,-5.0,0.9,4.5,-1.9,-2.2,-3.5,bad
2146,-1.9,1.1,-0.5,-0.1,-1.8,2.3,-0.2,good
2147,1.5,-0.5,-4.4,2.3,0.1,0.6,-0.9,good
2148,0.1,1.0,-0.6,1.3,1.1,-2.0,2.9,bad
2149,1.1,-0.3,-1.6,2.0,0.0,-0.8,2.6,bad
2150,-0.1,0.6,-1.9,3.2,0.4,1.1,2.3,bad
2151,-0.2,3.2,-1.1,4.0,1.3,-3.8,0.1,good
2152,0.8,-2.3,1.6,0.9,-1.8,0.7,0.2,bad
2153,-0.8,1.3,-0.5,-0.8,0.3,-1.2,2.2,good
2154,-0.4,-0.0,-1.6,1.1,-0.5,0.9,-0.1,bad
2155,0.6,-2.2,-0.3,2.0,3.8,-2.6,2.9,good
2156,-1.6,-2.8,3.5,1.8,0.7,0.4,-2.2,good
2157,0.8,-1.9,-0.6,1.1,1.0,2.8,-1.3,good
2158,1.8,-1.4,-1.2,2.8,-0.9,0.3,0.5,bad
2159,0.6,-1.3,-0.3,1.1,-1.9,-0.4,-0.9,bad
2160,0.2,-0.7,-1.4,3.2,-2.9,-1.0,-0.6,good
2161,-2.5,-0.5,0.9,1.5,0.7,0.4,0.3,good
2162,-2.8,-1.6,-3.3,1.0,0.1,4.7,-1.6,bad
2163,0.5,-0.8,0.0,1.5,2.0,-2.7,-0.5,good
2164,-1.2,0.6,1.3,1.2,0.7,-0.8,0.9,bad
2165,0.4,-1.9,-1.5,1.1,-2.2,0.7,-1.7,bad
2166,-0.1,-0.2,-0.2,2.9,1.9,0.2,-0.2,good
2167,1.9,-0.3,-2.6,0.6,0.8,0.8,-3.3,bad
2168,1.7,-3.9,-2.8,1.3,1.0,0.5,0.2,good
2169,-0.9,-0.4,0.8,0.9,-0.1,0.4,0.5,bad
2170,1.8,-1.4,-1.2,1.7,0.9,-0.0,0.6,bad
2171,-0.0,1.5,-1.2,1.2,0.7,0.4,-2.7,bad
2172,4.5,-1.1,0.8,-2.6,5.5,0.3,5.9,good
2173,2.1,-2.0,-2.7,2.2,0.3,0.3,1.0,good
2174,-4.4,-2.0,0.4,1.2,0.8,1.8,5.6,bad
2175,4.3,-3.4,-2.6,3.6,1.4,3.8,0.1,good
2176,-0.8,-2.1,-0.5,2.7,1.6,1.9,-1.4,good
2177,-1.0,-0.7,-0.2,1.0,1.0,0.5,-1.1,bad
2178,-0.9,-4.0,2.2,1.7,-0.2,-1.0,-4.4,bad
2179,-2.6,-0.5,2.7,0.4,0.0,-0.0,-0.6,good
2180,2.2,-0.4,-1.2,1.6,1.2,-0.4,2.4,good
2181,-0.5,-2.2,-2.4,-0.6,1.6,1.7,3.1,bad
2182,1.6,-0.4,1.2,0.3,0.4,-1.4,2.5,good
2183,-0.7,-2.2,1.3,0.6,-1.2,0.6,-1.2,bad
2184,-0.1,-4.7,1.1,3.0,2.3,2.5,-0.5,good
2185,-3.9,-0.3,-2.4,-1.3,-0.7,3.7,-2.3,bad
2186,-3.1,-1.8,0.5,2.0,1.0,1.3,4.0,bad
2187,0.8,1.2,0.8,-2.4,0.4,-0.4,3.7,good
2188,-0.4,1.9,-1.1,1.6,-1.6,-1.3,1.6,good
2189,-0.9,-3.3,4.1,-1.2,2.3,1.0,-2.4,good
2190,-1.2,-1.4,-0.8,2.3,1.5,-3.0,0.4,good
2191,2.8,-1.0,-1.4,0.7,2.9,-0.6,1.6,good
2192,-0.5,-0.7,-3.9,0.6,2.5,3.7,-0.4,bad
2193,-2.4,0.8,0.1,1.5,1.8,-0.3,0.7,good
2194,1.3,-0.4,-0.9,3.6,0.9,0.1,-0.4,good
2195,-1.3,-1.2,-0.8,1.7,0.2,3.6,-3.0,bad
2196,-3.7,3.2,-1.8,-1.0,1.6,-1.3,-7.0,good
2197,0.9,-0.6,-0.3,0.6,2.5,0.1,-2.5,bad
2198,-4.6,0.3,-4.0,-1.7,0.1,6.5,-0.9,bad
2199,-3.3,-0.1,-3.0,0.6,-1.2,1.9,-2.0,bad
2200,1.7,1.9,1.4,2.1,1.7,-2.9,4.5,good
2201,-1.4,-0.5,-0.3,1.5,2.7,1.3,0.7,bad
2202,0.7,-1.0,-0.3,0.2,-0.8,-0.7,1.0,good
2203,4.0,-1.7,-5.2,1.3,1.0,2.2,-0.8,bad
2204,-2.9,-2.5,-1.9,1.4,0.3,4.6,-0.3,bad
2205,-0.9,-1.4,-0.3,1.6,-0.5,1.1,-0.4,bad
2206,0.5,-4.5,0.9,1.2,-2.1,1.5,-2.6,bad
2207,0.8,-0.1,-1.1,2.0,-0.1,-0.7,0.0,bad
2208,1.9,0.0,-0.0,-0.1,3.8,-1.5,3.3,good
2209,-0.9,0.4,-0.9,-0.3,0.7,0.8,-3.5,good
2210,-4.8,2.5,-3.2,0.0,-1.4,0.6,-0.5,bad
2211,-0.0,-2.5,-1.5,1.3,-1.2,3.0,-1.2,bad
2212,-2.2,0.7,-0.8,-0.3,-0.4,2.1,0.9,bad
2213,-0.3,-1.7,-0.1,2.1,-3.6,0.0,0.2,bad
2214,-0.7,-3.1,-2.3,1.9,-1.3,2.3,1.6,bad
2215,-1.1,-0.8,-0.0,0.7,-1.4,0.5,-0.6,bad
2216,-2.2,-0.2,-2.5,0.7,0.2,2.6,-0.7,bad
2217,-1.6,-0.3,-3.1,0.5,0.0,4.0,0.3,bad
2218,1.2,-2.1,-1.6,1.7,-1.1,1.1,-0.6,bad
2219,2.8,-1.2,-6.4,-0.1,2.9,2.8,-2.6,bad
2220,-2.4,0.1,0.2,1.4,-1.8,-2.6,0.4,good
2221,0.9,-0.2,-0.5,2.4,-0.9,-1.3,2.6,good
2222,0.6,-0.0,-2.2,1.9,-1.3,-0.3,0.0,good
2223,-2.3,0.9,-0.4,-0.5,-3.0,1.2,1.3,bad
2224,-2.5,0.6,-0.3,1.1,1.2,0.3,-0.4,good
2225,0.1,2.4,-0.2,1.3,0.5,-2.8,-0.5,good
2226,-0.5,0.0,-0.5,1.3,0.5,1.5,-0.7,good
2227,-0.3,-0.6,1.9,1.2,-0.1,1.2,-0.5,good
2228,1.3,-0.6,-1.2,1.4,-0.3,-0.2,1.3,good
2229,0.2,-1.9,0.7,1.9,2.8,0.4,-3.0,good
2230,-0.9,-0.6,-2.4,1.1,-2.9,0.7,-1.2,bad
2231,-2.2,-0.8,2.3,2.5,-3.5,-2.0,2.8,bad
2232,-0.2,-2.3,-3.9,3.6,-6.0,0.3,-1.8,bad
2233,-4.1,-2.0,1.8,0.6,1.0,0.7,2.4,bad
2234,0.4,-1.3,-0.4,1.2,2.9,-2.0,2.9,good
2235,-3.5,0.0,1.6,-2.1,0.4,0.9,-2.2,good
2236,1.3,-2.0,0.5,1.7,-0.1,-0.6,-0.1,bad
2237,-2.1,0.2,-4.6,0.7,1.1,3.9,-1.1,bad
2238,-2.2,-1.2,-1.3,1.1,1.0,2.9,1.4,bad
2239,-2.2,-1.2,-1.7,-1.0,-1.8,3.3,-1.9,bad
2240,-2.9,-2.5,2.1,1.2,2.6,0.7,-1.3,good
2241,-1.7,-3.6,1.8,2.8,2.3,1.6,0.1,good
2242,-1.0,-0.2,-0.7,1.6,0.8,1.0,-0.9,good
2243,-1.6,-0.7,-0.4,0.4,-0.0,0.3,-0.8,bad
2244,-1.7,-1.1,-1.1,0.9,2.7,2.2,0.3,bad
2245,-2.2,-2.3,1.7,4.4,-2.8,1.6,3.0,bad
2246,-3.3,1.3,-0.6,2.0,0.2,2.6,-2.6,bad
2247,-3.7,0.8,1.0,2.6,4.0,-2.4,-2.8,good
2248,-1.9,-1.9,-2.4,-0.3,1.9,4.0,-2.5,bad
2249,-1.4,-1.5,-3.7,1.4,-1.2,2.9,-1.9,bad
2250,-1.6,-0.8,-0.4,0.4,0.5,1.7,-0.8,bad
2251,1.2,-1.8,-1.2,0.1,3.3,-1.0,1.6,good
2252,-0.9,-2.2,-0.4,0.5,3.8,-2.9,0.4,good
2253,-4.3,-1.3,0.5,0.7,3.7,2.9,3.0,bad
2254,1.8,-4.5,-0.6,-0.4,3.6,0.1,4.1,good
2255,-1.9,-1.8,-1.5,0.9,0.5,2.1,2.1,bad
2256,0.5,2.3,-1.5,2.5,0.0,-1.2,-1.0,bad
2257,0.2,-2.9,-0.8,2.1,-0.8,0.7,1.8,bad
2258,-0.3,-0.5,-0.2,0.7,1.2,0.8,-0.7,bad
2259,-1.2,-0.6,-3.5,-0.0,0.2,3.0,-2.0,bad
2260,0.5,2.0,-2.7,1.5,-1.9,-0.9,1.6,bad
2261,1.4,-1.5,-2.2,2.9,1.2,-0.9,0.3,good
2262,4.1,-1.5,1.7,3.5,-3.6,-3.5,1.8,bad
2263,-1.9,-0.4,1.3,3.1,-1.4,0.7,-0.2,bad
2264,-2.7,0.3,-0.3,-0.5,1.9,0.6,-0.7,good
2265,-0.8,-2.0,0.9,1.9,-3.8,-3.5,-3.3,bad
2266,-2.4,-0.9,1.1,-0.2,-0.1,1.7,-0.8,good
2267,3.8,-1.6,-1.7,-1.5,3.3,1.2,2.5,good
2268,-1.2,-0.4,-0.4,0.5,1.0,1.6,0.4,good
2269,2.2,-1.1,-0.6,1.0,2.8,-1.4,1.6,good
2270,-3.8,0.4,2.8,3.0,-1.7,-1.7,4.2,bad
2271,-1.1,-1.5,-2.5,1.2,1.9,2.3,0.9,bad
2272,-1.6,-0.1,-2.2,-0.0,-0.3,0.5,-2.7,bad
2273,-0.6,0.4,-1.2,2.4,1.4,-2.3,2.1,good
2274,-0.1,-2.2,-1.9,3.2,-2.5,0.4,-1.2,bad
2275,1.1,-0.4,-1.1,0.2,-1.1,0.3,1.6,good
2276,-2.2,-3.0,-0.5,2.3,1.7,2.8,2.6,bad
2277,1.9,-1.1,-0.0,2.4,0.6,1.8,0.6,good
2278,-1.3,-2.3,0.3,1.5,-0.3,0.1,4.3,bad
2279,0.8,0.2,-1.7,0.0,2.2,-0.3,-0.5,bad
2280,1.6,-2.0,-1.4,0.3,0.3,0.4,2.0,good
2281,-4.8,-2.5,0.6,1.2,3.2,2.7,5.6,bad
2282,-2.1,0.5,1.8,-2.3,-0.2,1.6,-2.6,good
2283,1.2,0.5,0.5,2.3,0.3,-2.8,-0.0,good
2284,-0.9,0.2,2.3,1.0,-0.4,0.1,2.5,bad
2285,-1.8,-0.3,-1.2,-0.8,2.6,2.7,-1.8,bad
2286,-5.6,-0.9,-0.3,-1.5,1.4,4.4,-2.4,bad
2287,-1.0,1.6,-0.2,0.2,-0.1,0.7,-2.9,good
